,Gold,Oil,InterestRate
2018-04-26,1316.300048828125,68.19000244140625,0.01784999966621399
2018-04-27,1320.300048828125,68.0999984741211,0.017699999809265135
2018-04-30,1316.199951171875,68.56999969482422,0.01763000011444092
2018-05-01,1303.800048828125,67.25,0.01809999942779541
2018-05-02,1302.5999755859375,67.93000030517578,0.01784999966621399
2018-05-03,1310.699951171875,68.43000030517578,0.01787999987602234
2018-05-04,1312.699951171875,69.72000122070312,0.017929999828338622
2018-05-07,1312.199951171875,70.7300033569336,0.017929999828338622
2018-05-08,1312.0,69.05999755859375,0.018350000381469726
2018-05-09,1311.300048828125,71.13999938964844,0.018450000286102296
2018-05-10,1320.800048828125,71.36000061035156,0.018450000286102296
2018-05-11,1319.0,70.69999694824219,0.018600000143051146
2018-05-14,1316.5,70.95999908447266,0.018550000190734862
2018-05-15,1288.9000244140625,71.30999755859375,0.01875
2018-05-16,1290.199951171875,71.48999786376953,0.018650000095367433
2018-05-17,1288.199951171875,71.48999786376953,0.018630000352859496
2018-05-18,1290.199951171875,71.27999877929688,0.018550000190734862
2018-05-21,1290.199951171875,72.23999786376953,0.018630000352859496
2018-05-22,1291.699951171875,72.12999725341797,0.018930000066757203
2018-05-23,1289.300048828125,71.83999633789062,0.018730000257492066
2018-05-24,1303.699951171875,70.70999908447266,0.018600000143051146
2018-05-25,1303.300048828125,67.87999725341797,0.01853000044822693
2018-05-28,1303.300048828125,67.87999725341797,0.01853000044822693
2018-05-29,1298.699951171875,66.7300033569336,0.018400000333786012
2018-05-30,1301.5,68.20999908447266,0.01878000020980835
2018-05-31,1300.0999755859375,67.04000091552734,0.018700000047683716
2018-06-01,1294.800048828125,65.80999755859375,0.018680000305175783
2018-06-04,1293.0999755859375,64.75,0.018650000095367433
2018-06-05,1297.5,65.5199966430664,0.01902999997138977
2018-06-06,1297.0999755859375,64.7300033569336,0.01899999976158142
2018-06-07,1298.699951171875,65.94999694824219,0.01884999990463257
2018-06-08,1298.0999755859375,65.73999786376953,0.018799999952316283
2018-06-11,1298.9000244140625,66.0999984741211,0.018680000305175783
2018-06-12,1295.0999755859375,66.36000061035156,0.01888000011444092
2018-06-13,1296.9000244140625,66.63999938964844,0.018949999809265136
2018-06-14,1304.0,66.88999938964844,0.018830000162124633
2018-06-15,1274.5999755859375,65.05999755859375,0.01888000011444092
2018-06-18,1276.199951171875,65.8499984741211,0.018830000162124633
2018-06-19,1275.5999755859375,65.06999969482422,0.018980000019073486
2018-06-20,1271.199951171875,66.22000122070312,0.01888000011444092
2018-06-21,1267.199951171875,65.54000091552734,0.018899999856948853
2018-06-22,1267.4000244140625,68.58000183105469,0.018700000047683716
2018-06-25,1265.5999755859375,68.08000183105469,0.01853000044822693
2018-06-26,1256.5999755859375,70.52999877929688,0.018930000066757203
2018-06-27,1252.800048828125,72.76000213623047,0.018799999952316283
2018-06-28,1247.800048828125,73.44999694824219,0.018799999952316283
2018-06-29,1251.300048828125,74.1500015258789,0.018799999952316283
2018-07-02,1239.800048828125,73.94000244140625,0.018949999809265136
2018-07-03,1251.5999755859375,74.13999938964844,0.019329999685287477
2018-07-04,1251.5999755859375,74.13999938964844,0.019329999685287477
2018-07-05,1257.300048828125,72.94000244140625,0.01909999966621399
2018-07-06,1254.300048828125,73.80000305175781,0.019049999713897706
2018-07-09,1258.0999755859375,73.8499984741211,0.019149999618530273
2018-07-10,1253.800048828125,74.11000061035156,0.01934999942779541
2018-07-11,1242.800048828125,70.37999725341797,0.019199999570846556
2018-07-12,1245.0,70.33000183105469,0.01927999973297119
2018-07-13,1239.5999755859375,71.01000213623047,0.01927999973297119
2018-07-16,1238.0999755859375,68.05999755859375,0.01937999963760376
2018-07-17,1225.699951171875,68.08000183105469,0.01975000023841858
2018-07-18,1226.300048828125,68.76000213623047,0.019600000381469727
2018-07-19,1222.4000244140625,69.45999908447266,0.019479999542236327
2018-07-20,1229.5,70.45999908447266,0.019329999685287477
2018-07-23,1224.0,67.88999938964844,0.019199999570846556
2018-07-24,1223.9000244140625,68.5199966430664,0.019600000381469727
2018-07-25,1231.4000244140625,69.30000305175781,0.019529999494552613
2018-07-26,1225.300048828125,69.61000061035156,0.019450000524520873
2018-07-27,1222.5999755859375,68.69000244140625,0.019450000524520873
2018-07-30,1221.300048828125,70.12999725341797,0.019450000524520873
2018-07-31,1223.699951171875,68.76000213623047,0.019850000143051147
2018-08-01,1217.9000244140625,67.66000366210938,0.01978000044822693
2018-08-02,1210.5999755859375,68.95999908447266,0.01965000033378601
2018-08-03,1214.199951171875,68.48999786376953,0.019600000381469727
2018-08-06,1208.5999755859375,69.01000213623047,0.01968000054359436
2018-08-07,1209.5999755859375,69.16999816894531,0.020079998970031737
2018-08-08,1212.5999755859375,66.94000244140625,0.020079998970031737
2018-08-09,1211.9000244140625,66.80999755859375,0.02005000114440918
2018-08-10,1211.0999755859375,67.62999725341797,0.02
2018-08-13,1191.300048828125,67.19999694824219,0.019950000047683717
2018-08-14,1193.0,67.04000091552734,0.020329999923706054
2018-08-15,1177.5,65.01000213623047,0.020199999809265137
2018-08-16,1176.199951171875,65.45999908447266,0.020150001049041747
2018-08-17,1176.5,65.91000366210938,0.019950000047683717
2018-08-20,1186.800048828125,66.43000030517578,0.01993000030517578
2018-08-21,1192.5999755859375,67.3499984741211,0.020350000858306884
2018-08-22,1196.300048828125,67.86000061035156,0.020350000858306884
2018-08-23,1187.0,67.83000183105469,0.020329999923706054
2018-08-24,1206.300048828125,68.72000122070312,0.020480000972747804
2018-08-27,1209.0,68.87000274658203,0.02059999942779541
2018-08-28,1207.4000244140625,68.52999877929688,0.020780000686645508
2018-08-29,1204.5,69.51000213623047,0.020799999237060548
2018-08-30,1197.699951171875,70.25,0.02058000087738037
2018-08-31,1200.300048828125,69.80000305175781,0.02055000066757202
2018-09-03,1200.300048828125,69.80000305175781,0.02055000066757202
2018-09-04,1192.699951171875,69.87000274658203,0.02068000078201294
2018-09-05,1194.9000244140625,68.72000122070312,0.020899999141693115
2018-09-06,1197.9000244140625,67.7699966430664,0.020799999237060548
2018-09-07,1193.5999755859375,67.75,0.020880000591278078
2018-09-10,1193.0,67.54000091552734,0.020829999446868898
2018-09-11,1195.4000244140625,69.25,0.02108000040054321
2018-09-12,1204.699951171875,70.37000274658203,0.021050000190734865
2018-09-13,1202.0,68.58999633789062,0.020929999351501465
2018-09-14,1195.0,68.98999786376953,0.021029999256134035
2018-09-17,1199.699951171875,68.91000366210938,0.02108000040054321
2018-09-18,1196.800048828125,69.8499984741211,0.02125
2018-09-19,1202.199951171875,71.12000274658203,0.02119999885559082
2018-09-20,1206.199951171875,70.80000305175781,0.02118000030517578
2018-09-21,1196.199951171875,70.77999877929688,0.02122999906539917
2018-09-24,1199.300048828125,72.08000183105469,0.02122999906539917
2018-09-25,1200.0,72.27999877929688,0.021679999828338622
2018-09-26,1194.0,71.56999969482422,0.021600000858306885
2018-09-27,1182.300048828125,72.12000274658203,0.021400001049041748
2018-09-28,1191.5,73.25,0.021500000953674315
2018-10-01,1187.0999755859375,75.30000305175781,0.021549999713897705
2018-10-02,1202.4000244140625,75.2300033569336,0.021749999523162842
2018-10-03,1198.300048828125,76.41000366210938,0.021700000762939452
2018-10-04,1197.199951171875,74.33000183105469,0.021700000762939452
2018-10-05,1201.199951171875,74.33999633789062,0.021649999618530272
2018-10-08,1184.4000244140625,74.29000091552734,0.021649999618530272
2018-10-09,1187.199951171875,74.95999908447266,0.02184999942779541
2018-10-10,1189.300048828125,73.16999816894531,0.022200000286102296
2018-10-11,1223.5,70.97000122070312,0.022149999141693116
2018-10-12,1218.0999755859375,71.33999633789062,0.022179999351501466
2018-10-15,1226.4000244140625,71.77999877929688,0.022300000190734862
2018-10-16,1227.300048828125,71.91999816894531,0.02259999990463257
2018-10-17,1223.699951171875,69.75,0.02259999990463257
2018-10-18,1226.5,68.6500015258789,0.02255000114440918
2018-10-19,1225.300048828125,69.12000274658203,0.02259999990463257
2018-10-22,1221.199951171875,69.16999816894531,0.02257999897003174
2018-10-23,1233.4000244140625,66.43000030517578,0.022899999618530273
2018-10-24,1227.800048828125,66.81999969482422,0.022850000858306886
2018-10-25,1229.0999755859375,67.33000183105469,0.022799999713897706
2018-10-26,1232.5,67.58999633789062,0.022730000019073486
2018-10-29,1224.5,67.04000091552734,0.02259999990463257
2018-10-30,1222.5999755859375,66.18000030517578,0.022829999923706056
2018-10-31,1212.300048828125,65.30999755859375,0.022780001163482666
2018-11-01,1236.0,63.689998626708984,0.022699999809265136
2018-11-02,1230.9000244140625,63.13999938964844,0.022730000019073486
2018-11-05,1229.800048828125,63.099998474121094,0.022679998874664306
2018-11-06,1223.800048828125,62.209999084472656,0.02309999942779541
2018-11-07,1226.199951171875,61.66999816894531,0.02309999942779541
2018-11-08,1222.9000244140625,60.66999816894531,0.023029999732971193
2018-11-09,1206.4000244140625,60.189998626708984,0.022999999523162843
2018-11-12,1201.300048828125,59.93000030517578,0.022999999523162843
2018-11-13,1199.199951171875,55.689998626708984,0.022950000762939453
2018-11-14,1207.9000244140625,56.25,0.02325000047683716
2018-11-15,1212.800048828125,56.459999084472656,0.02309999942779541
2018-11-16,1220.800048828125,56.459999084472656,0.022999999523162843
2018-11-19,1223.0999755859375,56.7599983215332,0.022999999523162843
2018-11-20,1219.0,53.43000030517578,0.023350000381469727
2018-11-21,1225.800048828125,54.630001068115234,0.023499999046325683
2018-11-22,1225.800048828125,54.630001068115234,0.023499999046325683
2018-11-23,1221.0,50.41999816894531,0.023480000495910643
2018-11-26,1220.199951171875,51.630001068115234,0.023429999351501463
2018-11-27,1211.199951171875,51.560001373291016,0.023529999256134033
2018-11-28,1221.4000244140625,50.290000915527344,0.023350000381469727
2018-11-29,1224.0999755859375,51.45000076293945,0.02309999942779541
2018-11-30,1220.199951171875,50.93000030517578,0.02308000087738037
2018-12-03,1233.9000244140625,52.95000076293945,0.022880001068115233
2018-12-04,1241.0999755859375,53.25,0.02365000009536743
2018-12-05,1241.0999755859375,53.25,0.02365000009536743
2018-12-06,1238.0999755859375,51.4900016784668,0.023529999256134033
2018-12-07,1246.800048828125,52.61000061035156,0.023399999141693117
2018-12-10,1243.699951171875,51.0,0.023299999237060547
2018-12-11,1241.9000244140625,51.650001525878906,0.02369999885559082
2018-12-12,1244.4000244140625,51.150001525878906,0.02375
2018-12-13,1242.699951171875,52.58000183105469,0.0236299991607666
2018-12-14,1237.0,51.20000076293945,0.02368000030517578
2018-12-17,1247.4000244140625,49.880001068115234,0.023399999141693117
2018-12-18,1249.199951171875,46.2400016784668,0.023280000686645506
2018-12-19,1252.0999755859375,47.20000076293945,0.023380000591278077
2018-12-20,1263.5999755859375,45.880001068115234,0.023350000381469727
2018-12-21,1253.800048828125,45.59000015258789,0.023299999237060547
2018-12-24,1267.5,42.529998779296875,0.023329999446868897
2018-12-25,1267.5,42.529998779296875,0.023329999446868897
2018-12-26,1269.199951171875,46.220001220703125,0.02380000114440918
2018-12-27,1277.300048828125,44.61000061035156,0.023480000495910643
2018-12-28,1279.9000244140625,45.33000183105469,0.023280000686645506
2018-12-31,1278.300048828125,45.40999984741211,0.022999999523162843
2019-01-01,1278.300048828125,45.40999984741211,0.022999999523162843
2019-01-02,1281.0,46.540000915527344,0.02365000009536743
2019-01-03,1291.800048828125,47.09000015258789,0.023550000190734863
2019-01-04,1282.699951171875,47.959999084472656,0.023580000400543213
2019-01-07,1286.800048828125,48.52000045776367,0.023529999256134033
2019-01-08,1283.199951171875,49.779998779296875,0.024000000953674317
2019-01-09,1289.300048828125,52.36000061035156,0.023900001049041747
2019-01-10,1284.699951171875,52.59000015258789,0.02375
2019-01-11,1287.0999755859375,51.59000015258789,0.02369999885559082
2019-01-14,1289.0999755859375,50.5099983215332,0.023599998950958254
2019-01-15,1286.199951171875,52.11000061035156,0.023829998970031737
2019-01-16,1291.5999755859375,52.310001373291016,0.0236299991607666
2019-01-17,1291.0,52.06999969482422,0.023550000190734863
2019-01-18,1281.300048828125,53.79999923706055,0.023480000495910643
2019-01-21,1281.300048828125,53.79999923706055,0.023480000495910643
2019-01-22,1282.5,52.56999969482422,0.023450000286102293
2019-01-23,1283.0999755859375,52.619998931884766,0.023529999256134033
2019-01-24,1279.0999755859375,53.130001068115234,0.023050000667572023
2019-01-25,1297.4000244140625,53.689998626708984,0.023280000686645506
2019-01-28,1302.4000244140625,51.9900016784668,0.023329999446868897
2019-01-29,1308.199951171875,53.310001373291016,0.02365000009536743
2019-01-30,1309.9000244140625,54.22999954223633,0.02365000009536743
2019-01-31,1319.699951171875,53.790000915527344,0.023399999141693117
2019-02-01,1316.9000244140625,55.2599983215332,0.023399999141693117
2019-02-04,1314.300048828125,54.560001373291016,0.023350000381469727
2019-02-05,1314.199951171875,53.65999984741211,0.02365000009536743
2019-02-06,1309.5,54.0099983215332,0.02365000009536743
2019-02-07,1309.4000244140625,52.63999938964844,0.023550000190734863
2019-02-08,1313.699951171875,52.720001220703125,0.02365000009536743
2019-02-11,1307.0,52.40999984741211,0.02375
2019-02-12,1309.199951171875,53.099998474121094,0.02378000020980835
2019-02-13,1310.800048828125,53.900001525878906,0.02372999906539917
2019-02-14,1309.800048828125,54.40999984741211,0.02372999906539917
2019-02-15,1318.0999755859375,55.59000015258789,0.02369999885559082
2019-02-18,1318.0999755859375,55.59000015258789,0.02369999885559082
2019-02-19,1340.0999755859375,56.09000015258789,0.02372999906539917
2019-02-20,1343.300048828125,56.91999816894531,0.023829998970031737
2019-02-21,1323.5,56.959999084472656,0.023949999809265137
2019-02-22,1329.199951171875,57.2599983215332,0.023929998874664307
2019-02-25,1325.9000244140625,55.47999954223633,0.023929998874664307
2019-02-26,1325.0999755859375,55.5,0.024000000953674317
2019-02-27,1317.699951171875,56.939998626708984,0.023929998874664307
2019-02-28,1312.800048828125,57.220001220703125,0.023829998970031737
2019-03-01,1296.4000244140625,55.79999923706055,0.02378000020980835
2019-03-04,1284.800048828125,56.59000015258789,0.02375
2019-03-05,1282.0,56.560001373291016,0.024000000953674317
2019-03-06,1284.9000244140625,56.220001220703125,0.024049999713897704
2019-03-07,1283.800048828125,56.65999984741211,0.023949999809265137
2019-03-08,1297.0,56.06999969482422,0.023929998874664307
2019-03-11,1288.800048828125,56.790000915527344,0.02380000114440918
2019-03-12,1296.300048828125,56.869998931884766,0.023949999809265137
2019-03-13,1307.5,58.2599983215332,0.023880000114440917
2019-03-14,1293.4000244140625,58.61000061035156,0.023880000114440917
2019-03-15,1301.800048828125,58.52000045776367,0.023880000114440917
2019-03-18,1300.300048828125,59.09000015258789,0.023849999904632567
2019-03-19,1305.0,59.029998779296875,0.024049999713897704
2019-03-20,1300.5,59.83000183105469,0.024079999923706054
2019-03-21,1306.0999755859375,59.97999954223633,0.024079999923706054
2019-03-22,1311.5999755859375,59.040000915527344,0.023980000019073487
2019-03-25,1321.9000244140625,58.81999969482422,0.023900001049041747
2019-03-26,1314.300048828125,59.939998626708984,0.024049999713897704
2019-03-27,1309.9000244140625,59.40999984741211,0.02378000020980835
2019-03-28,1289.800048828125,59.29999923706055,0.02369999885559082
2019-03-29,1293.0,60.13999938964844,0.023280000686645506
2019-04-01,1288.4000244140625,61.59000015258789,0.023229999542236326
2019-04-02,1290.0,62.58000183105469,0.02369999885559082
2019-04-03,1289.9000244140625,62.459999084472656,0.02372999906539917
2019-04-04,1289.0,62.099998474121094,0.02369999885559082
2019-04-05,1290.4000244140625,63.08000183105469,0.02369999885559082
2019-04-08,1297.0999755859375,64.4000015258789,0.02365000009536743
2019-04-09,1303.5,63.97999954223633,0.02365000009536743
2019-04-10,1309.0999755859375,64.61000061035156,0.0236299991607666
2019-04-11,1288.5999755859375,63.58000183105469,0.02365000009536743
2019-04-12,1290.5999755859375,63.88999938964844,0.02375
2019-04-15,1286.800048828125,63.400001525878906,0.023599998950958254
2019-04-16,1272.5999755859375,64.05000305175781,0.02378000020980835
2019-04-17,1272.199951171875,63.7599983215332,0.02380000114440918
2019-04-18,1271.9000244140625,64.0,0.02365000009536743
2019-04-19,1271.9000244140625,64.0,0.02365000009536743
2019-04-22,1273.5,65.69999694824219,0.02375
2019-04-23,1269.300048828125,66.30000305175781,0.023900001049041747
2019-04-24,1275.5,65.88999938964844,0.02375
2019-04-25,1275.800048828125,65.20999908447266,0.02365000009536743
2019-04-26,1284.9000244140625,63.29999923706055,0.023599998950958254
2019-04-29,1278.5999755859375,63.5,0.023599998950958254
2019-04-30,1282.800048828125,63.90999984741211,0.02368000030517578
2019-05-01,1281.4000244140625,63.599998474121094,0.0236299991607666
2019-05-02,1269.699951171875,61.810001373291016,0.02372999906539917
2019-05-03,1279.199951171875,61.939998626708984,0.02368000030517578
2019-05-06,1281.699951171875,62.25,0.0236299991607666
2019-05-07,1283.5,61.400001525878906,0.02368000030517578
2019-05-08,1279.4000244140625,62.119998931884766,0.02369999885559082
2019-05-09,1283.5,61.70000076293945,0.02369999885559082
2019-05-10,1285.699951171875,61.65999984741211,0.02369999885559082
2019-05-13,1300.0999755859375,61.040000915527344,0.023499999046325683
2019-05-14,1294.699951171875,61.779998779296875,0.023529999256134033
2019-05-15,1296.300048828125,62.02000045776367,0.023499999046325683
2019-05-16,1285.0,62.869998931884766,0.023380000591278077
2019-05-17,1274.5,62.7599983215332,0.023299999237060547
2019-05-20,1276.0999755859375,63.099998474121094,0.02319999933242798
2019-05-21,1272.0,62.9900016784668,0.023299999237060547
2019-05-22,1273.5999755859375,61.41999816894531,0.02319999933242798
2019-05-23,1284.800048828125,57.90999984741211,0.023029999732971193
2019-05-24,1283.0,58.630001068115234,0.022880001068115233
2019-05-27,1283.0,58.630001068115234,0.022880001068115233
2019-05-28,1276.5,59.13999938964844,0.022980000972747803
2019-05-29,1280.5999755859375,58.810001373291016,0.022980000972747803
2019-05-30,1287.0999755859375,56.59000015258789,0.02309999942779541
2019-05-31,1305.800048828125,53.5,0.022929999828338623
2019-06-03,1322.699951171875,53.25,0.022799999713897706
2019-06-04,1323.4000244140625,53.47999954223633,0.022950000762939453
2019-06-05,1328.300048828125,51.68000030517578,0.022850000858306886
2019-06-06,1337.5999755859375,52.59000015258789,0.02255000114440918
2019-06-07,1341.199951171875,53.9900016784668,0.022149999141693116
2019-06-10,1324.699951171875,53.2599983215332,0.022200000286102296
2019-06-11,1326.4000244140625,53.27000045776367,0.022130000591278075
2019-06-12,1331.9000244140625,51.13999938964844,0.021649999618530272
2019-06-13,1339.199951171875,52.279998779296875,0.021400001049041748
2019-06-14,1340.0999755859375,52.5099983215332,0.02125
2019-06-17,1338.699951171875,51.93000030517578,0.021380000114440918
2019-06-18,1346.5999755859375,53.900001525878906,0.021679999828338622
2019-06-19,1344.5999755859375,53.7599983215332,0.02125
2019-06-20,1392.9000244140625,56.650001525878906,0.020780000686645508
2019-06-21,1396.199951171875,57.43000030517578,0.02055000066757202
2019-06-24,1414.300048828125,57.900001525878906,0.02058000087738037
2019-06-25,1414.9000244140625,57.83000183105469,0.020829999446868898
2019-06-26,1411.5999755859375,59.380001068115234,0.020929999351501465
2019-06-27,1408.4000244140625,59.43000030517578,0.020850000381469728
2019-06-28,1409.699951171875,58.470001220703125,0.020350000858306884
2019-07-01,1385.5999755859375,59.09000015258789,0.02065000057220459
2019-07-02,1404.5999755859375,56.25,0.021480000019073485
2019-07-03,1417.699951171875,57.34000015258789,0.021500000953674315
2019-07-04,1417.699951171875,57.34000015258789,0.021500000953674315
2019-07-05,1396.699951171875,57.5099983215332,0.021630001068115235
2019-07-08,1397.0,57.65999984741211,0.021779999732971192
2019-07-09,1397.5,57.83000183105469,0.02194999933242798
2019-07-10,1410.0999755859375,60.43000030517578,0.021300001144409178
2019-07-11,1404.300048828125,60.20000076293945,0.020980000495910645
2019-07-12,1409.9000244140625,60.209999084472656,0.020899999141693115
2019-07-15,1411.4000244140625,59.58000183105469,0.020850000381469728
2019-07-16,1409.199951171875,57.619998931884766,0.021029999256134035
2019-07-17,1421.300048828125,56.779998779296875,0.020729999542236328
2019-07-18,1426.0999755859375,55.29999923706055,0.020130000114440917
2019-07-19,1425.0999755859375,55.630001068115234,0.020130000114440917
2019-07-22,1425.300048828125,56.220001220703125,0.020250000953674317
2019-07-23,1420.0999755859375,56.77000045776367,0.020329999923706054
2019-07-24,1422.800048828125,55.880001068115234,0.020399999618530274
2019-07-25,1413.9000244140625,56.02000045776367,0.02059999942779541
2019-07-26,1418.5,56.20000076293945,0.02062999963760376
2019-07-29,1419.5999755859375,56.869998931884766,0.02049999952316284
2019-07-30,1429.699951171875,58.04999923706055,0.020399999618530274
2019-07-31,1426.0999755859375,58.58000183105469,0.020299999713897704
2019-08-01,1420.9000244140625,53.95000076293945,0.020299999713897704
2019-08-02,1445.5999755859375,55.65999984741211,0.02
2019-08-05,1464.5999755859375,54.689998626708984,0.019529999494552613
2019-08-06,1472.4000244140625,53.630001068115234,0.019950000047683717
2019-08-07,1507.300048828125,51.09000015258789,0.01968000054359436
2019-08-08,1497.699951171875,52.540000915527344,0.019700000286102293
2019-08-09,1496.5999755859375,54.5,0.019500000476837157
2019-08-12,1505.300048828125,54.93000030517578,0.01927999973297119
2019-08-13,1502.199951171875,57.099998474121094,0.019550000429153443
2019-08-14,1515.9000244140625,55.22999954223633,0.019079999923706056
2019-08-15,1519.5999755859375,54.470001220703125,0.01843000054359436
2019-08-16,1512.5,54.869998931884766,0.01822999954223633
2019-08-19,1500.4000244140625,56.209999084472656,0.01853000044822693
2019-08-20,1504.5999755859375,56.34000015258789,0.01899999976158142
2019-08-21,1504.5999755859375,55.68000030517578,0.01927999973297119
2019-08-22,1497.300048828125,55.349998474121094,0.01937999963760376
2019-08-23,1526.5999755859375,54.16999816894531,0.01909999966621399
2019-08-26,1526.300048828125,53.63999938964844,0.019329999685287477
2019-08-27,1541.0,54.93000030517578,0.019429999589920043
2019-08-28,1537.800048828125,55.779998779296875,0.01940000057220459
2019-08-29,1526.5,56.709999084472656,0.01940000057220459
2019-08-30,1519.0999755859375,55.099998474121094,0.019329999685287477
2019-09-02,1519.0999755859375,55.099998474121094,0.019329999685287477
2019-09-03,1545.9000244140625,53.939998626708984,0.01909999966621399
2019-09-04,1550.300048828125,56.2599983215332,0.019049999713897706
2019-09-05,1515.4000244140625,56.29999923706055,0.019199999570846556
2019-09-06,1506.199951171875,56.52000045776367,0.01909999966621399
2019-09-09,1502.199951171875,57.849998474121094,0.019079999923706056
2019-09-10,1490.300048828125,57.400001525878906,0.01912999987602234
2019-09-11,1494.4000244140625,55.75,0.01912999987602234
2019-09-12,1498.699951171875,55.09000015258789,0.018949999809265136
2019-09-13,1490.9000244140625,54.849998474121094,0.01899999976158142
2019-09-16,1503.0999755859375,62.900001525878906,0.019450000524520873
2019-09-17,1505.0999755859375,59.34000015258789,0.01937999963760376
2019-09-18,1507.5,58.11000061035156,0.018799999952316283
2019-09-19,1498.4000244140625,58.130001068115234,0.018830000162124633
2019-09-20,1507.300048828125,58.09000015258789,0.01850000023841858
2019-09-23,1523.699951171875,58.63999938964844,0.018450000286102296
2019-09-24,1532.0999755859375,57.290000915527344,0.018799999952316283
2019-09-25,1504.5999755859375,56.4900016784668,0.018450000286102296
2019-09-26,1507.5,56.40999984741211,0.017699999809265135
2019-09-27,1499.0999755859375,55.90999984741211,0.017300000190734865
2019-09-30,1465.699951171875,54.06999969482422,0.017699999809265135
2019-10-01,1482.0,53.619998931884766,0.017530000209808348
2019-10-02,1501.0,52.63999938964844,0.017350000143051148
2019-10-03,1507.0999755859375,52.45000076293945,0.016649999618530274
2019-10-04,1506.199951171875,52.810001373291016,0.016549999713897704
2019-10-07,1497.699951171875,52.75,0.016729999780654908
2019-10-08,1497.199951171875,52.630001068115234,0.016549999713897704
2019-10-09,1506.0999755859375,52.59000015258789,0.01628000020980835
2019-10-10,1494.800048828125,53.54999923706055,0.016330000162124634
2019-10-11,1482.699951171875,54.70000076293945,0.016230000257492064
2019-10-14,1491.699951171875,53.59000015258789,0.01618000030517578
2019-10-15,1477.5999755859375,52.810001373291016,0.01618000030517578
2019-10-16,1488.0,53.36000061035156,0.01615000009536743
2019-10-17,1492.300048828125,53.93000030517578,0.01625
2019-10-18,1488.199951171875,53.779998779296875,0.01625
2019-10-21,1482.4000244140625,53.310001373291016,0.01625
2019-10-22,1481.699951171875,54.15999984741211,0.01615000009536743
2019-10-23,1489.9000244140625,55.970001220703125,0.01615000009536743
2019-10-24,1498.9000244140625,56.22999954223633,0.016230000257492064
2019-10-25,1499.5,56.65999984741211,0.01625
2019-10-28,1490.0,55.810001373291016,0.016050000190734864
2019-10-29,1487.0,55.540000915527344,0.015950000286102294
2019-10-30,1493.199951171875,55.060001373291016,0.015950000286102294
2019-10-31,1511.4000244140625,54.18000030517578,0.014980000257492066
2019-11-01,1508.0,56.20000076293945,0.014850000143051148
2019-11-04,1508.0,56.540000915527344,0.01503000020980835
2019-11-05,1480.800048828125,57.22999954223633,0.015180000066757203
2019-11-06,1490.199951171875,56.349998474121094,0.015149999856948853
2019-11-07,1464.199951171875,57.150001525878906,0.015180000066757203
2019-11-08,1461.300048828125,57.2400016784668,0.015099999904632568
2019-11-11,1455.5,56.86000061035156,0.015130000114440918
2019-11-12,1452.0999755859375,56.79999923706055,0.015329999923706055
2019-11-13,1461.699951171875,57.119998931884766,0.01534999966621399
2019-11-14,1471.800048828125,56.77000045776367,0.01527999997138977
2019-11-15,1467.300048828125,57.720001220703125,0.01527999997138977
2019-11-18,1470.9000244140625,57.04999923706055,0.015230000019073486
2019-11-19,1473.300048828125,55.209999084472656,0.015249999761581421
2019-11-20,1473.300048828125,57.11000061035156,0.015199999809265136
2019-11-21,1463.0999755859375,58.58000183105469,0.015299999713897705
2019-11-22,1463.0999755859375,57.77000045776367,0.015429999828338623
2019-11-25,1456.5999755859375,58.0099983215332,0.015449999570846558
2019-11-26,1459.800048828125,58.40999984741211,0.01565000057220459
2019-11-27,1453.4000244140625,58.11000061035156,0.01565000057220459
2019-11-28,1453.4000244140625,58.11000061035156,0.01565000057220459
2019-11-29,1465.5999755859375,55.16999816894531,0.015399999618530273
2019-12-02,1462.300048828125,55.959999084472656,0.015379999876022338
2019-12-03,1478.199951171875,56.099998474121094,0.015379999876022338
2019-12-04,1474.0,58.43000030517578,0.014980000257492066
2019-12-05,1476.9000244140625,58.43000030517578,0.014930000305175781
2019-12-06,1459.0999755859375,59.20000076293945,0.014800000190734863
2019-12-09,1459.300048828125,59.02000045776367,0.014980000257492066
2019-12-10,1462.5999755859375,59.2400016784668,0.015149999856948853
2019-12-11,1469.4000244140625,58.7599983215332,0.015199999809265136
2019-12-12,1466.699951171875,59.18000030517578,0.015299999713897705
2019-12-13,1475.5999755859375,60.06999969482422,0.015230000019073486
2019-12-16,1475.0,60.209999084472656,0.015249999761581421
2019-12-17,1474.5999755859375,60.939998626708984,0.015299999713897705
2019-12-18,1472.5999755859375,60.93000030517578,0.015180000066757203
2019-12-19,1478.199951171875,61.220001220703125,0.015329999923706055
2019-12-20,1474.699951171875,60.439998626708984,0.01527999997138977
2019-12-23,1482.5,60.52000045776367,0.015199999809265136
2019-12-24,1499.0999755859375,61.11000061035156,0.015379999876022338
2019-12-25,1499.0999755859375,61.11000061035156,0.015379999876022338
2019-12-26,1509.300048828125,61.68000030517578,0.01534999966621399
2019-12-27,1513.800048828125,61.720001220703125,0.015180000066757203
2019-12-30,1514.5,61.68000030517578,0.014900000095367431
2019-12-31,1519.5,61.060001373291016,0.015049999952316285
2020-01-01,1519.5,61.060001373291016,0.015049999952316285
2020-01-02,1524.5,61.18000030517578,0.014950000047683716
2020-01-03,1549.199951171875,63.04999923706055,0.014730000495910644
2020-01-06,1566.199951171875,63.27000045776367,0.014880000352859498
2020-01-07,1571.800048828125,62.70000076293945,0.015
