,ActiveNodes,TxVolume,HashRate
2018-06-19,76327.50184064492,27465848682250.125,190.29901188634335
2018-06-20,71027.27928381256,26351562632500.0,190.00540244146632
2018-06-21,66844.09179783487,23750128045664.0,190.78045388299003
2018-06-22,69057.81877094599,30903989293272.0,189.8009336604269
2018-06-25,67615.90468700562,34375554302542.5,189.6205862478518
2018-06-26,67415.36622971964,19985774082979.0,189.5804096300784
2018-06-27,66797.77445678077,20295254071239.75,190.4819658380385
2018-06-28,68322.82500526284,20471949406628.75,190.20192848284373
2018-06-29,66558.42164300905,24663207333838.5,191.33465903185592
2018-07-02,61548.07337490404,29082087557778.5,192.77799354592798
2018-07-03,58596.27185942552,30508266355750.0,193.8451760394302
2018-07-04,57608.8311990398,27555919765936.25,196.19813275464585
2018-07-05,56226.53610046052,33190656211804.75,196.27806658301597
2018-07-06,55059.524963898286,28789211632896.0,196.92153687767808
2018-07-09,54773.556953376945,25066702388160.0,198.79605356361466
2018-07-10,54023.646362379484,25651680576386.25,195.1876760098044
2018-07-11,53119.75786848301,23307821934330.5,195.82341982462424
2018-07-12,51977.08437168698,23483673516235.125,194.56417121867747
2018-07-13,50140.089833271464,23738275125993.0,194.40331948427777
2018-07-16,47511.60256145937,31860161718528.0,197.21411880400916
2018-07-17,45543.85865087957,43647676183665.0,199.54915618432636
2018-07-18,43584.93746657931,44986892345777.75,199.6873326341836
2018-07-19,41944.66616194122,38167823568777.0,200.0161873145973
2018-07-20,39920.39307350222,36306382370898.0,199.74441950190348
2018-07-23,44505.50038487307,39577117151093.75,204.50129794489922
2018-07-24,55300.52627808053,61309220911788.0,209.1504733298137
2018-07-25,61253.010669528136,47823498428784.75,209.36662937635833
2018-07-26,65052.89037043224,38955505808815.0,206.72189028395997
2018-07-27,69372.94412673474,42424410418455.0,208.70902304044756
2018-07-30,73471.19573992654,45413116563574.22,207.33571351920978
2018-07-31,75176.64872290305,41139309603383.79,205.53183056637775
2018-08-01,76175.27296798865,36581421463828.125,204.83295725424284
2018-08-02,76846.87985752439,31888802074965.82,204.81070315468136
2018-08-03,75329.26681598568,34400038321118.164,207.42587209603838
2018-08-06,73898.26093582009,27292070853222.656,204.35535486422881
2018-08-07,71900.36126006268,31623510884765.625,204.23219821548497
2018-08-08,71294.6844032046,31935281704853.516,201.67709365645467
2018-08-09,68490.14244142061,28026900055859.375,204.43775698795665
2018-08-10,68642.16490137357,28008572305898.438,200.7135854846647
2018-08-13,69652.21528218366,25719149210712.89,199.19973356219742
2018-08-14,70818.58817838955,32869002299902.344,199.1080646738482
2018-08-15,71687.87046438309,30883044329614.258,199.3461590752663
2018-08-16,72528.80662848809,27419371942060.547,199.2745186348651
2018-08-17,72718.82888959687,32857019198583.984,200.39593169343033
2018-08-20,73787.60402439501,23121392515576.17,198.67674310812026
2018-08-21,73314.59831860574,21913709705273.438,201.6651193352193
2018-08-22,73370.5624280588,29767183535751.953,200.748486530042
2018-08-23,72400.43879422106,22389674756894.53,202.44007381530963
2018-08-24,71042.8689232454,27537186327128.906,203.3346901646815
2018-08-27,70860.81808480955,27669368709472.656,201.4600136187139
2018-08-28,70713.36153316638,33068238022041.016,199.62051618838808
2018-08-29,70485.5461730386,29216680348593.75,199.1633173069117
2018-08-30,70075.00741009526,31145584960327.15,198.40276609543585
2018-08-31,69828.50583641283,31638496878222.656,199.18951311773537
2018-09-03,68795.16808714054,29677383105117.188,198.62523667369715
2018-09-04,63861.41664359655,31461085310156.25,196.00889300397353
2018-09-05,59770.883645052185,39401539154960.94,194.39428128118013
2018-09-06,57013.949182875636,36063674188378.91,194.03677752133632
2018-09-07,52122.48650281042,27579983337949.22,192.82503269169342
2018-09-10,46229.49983100027,23509139495410.156,192.05382941584799
2018-09-11,42781.384361690376,24336051843935.547,193.6391262564637
2018-09-12,39715.69524138207,25815175320205.08,194.46681411087417
2018-09-13,36079.65712258561,27443806098833.008,195.58789497554966
2018-09-14,32902.27510739385,26547238596972.656,196.14917482164407
2018-09-17,32801.56241166381,24564392099824.22,197.12803678783982
2018-09-18,32891.517725660706,26632606600576.17,198.55883460259128
2018-09-19,32669.417563542727,28354106416699.22,200.90931850682026
2018-09-20,32688.1819243585,28348241984003.906,200.1531049148823
2018-09-21,31930.023699575708,43992290578769.53,203.20011430017843
2018-09-24,31422.358077752757,27551072799804.688,201.90121432296905
2018-09-25,30629.622391983146,30467178599990.234,201.66644577420465
2018-09-26,30169.330155891912,28820263500000.0,201.3323553408799
2018-09-27,29686.86244841858,30758518667500.0,202.12663438672294
2018-09-28,29670.224933268913,33316524208271.484,200.66985544598202
2018-10-01,29037.558986895652,26364872400263.67,201.77467014492868
2018-10-02,28938.187836481273,26088426874599.61,200.6528020314767
2018-10-03,28621.38007675818,25277582525507.812,200.95634835970338
2018-10-04,28572.62297192264,25244032437993.164,200.50938701780578
2018-10-05,28549.49440768792,24314435248291.016,199.79740687916637
2018-10-08,28203.910821752044,26472283118076.17,199.1302785544827
2018-10-09,26869.95824068219,23786032227963.867,198.0575304762251
2018-10-10,25676.60667791235,24943681890747.07,198.0016753560274
2018-10-11,25505.571370929134,32417584648046.875,196.66098490837322
2018-10-12,24653.984450572923,23739873725585.938,196.47519864393647
2018-10-15,20862.058508792536,48621579423720.7,197.13182055950267
2018-10-16,14028.898336749884,26877828470898.438,196.66316721364547
2018-10-17,13027.110221153058,26756379219267.58,198.9776469638718
2018-10-18,13030.522639312756,25415128023515.625,199.92653746445333
2018-10-19,13032.202717872031,23138862445898.438,200.1854206383851
2018-10-22,12614.447148033236,23826431051484.375,201.00560255717753
2018-10-23,12124.07470097501,24064822071972.656,200.9916854621316
2018-10-24,11734.997517823485,22246107837695.312,200.93378682490024
2018-10-25,11761.70869839704,20921978785693.36,199.9648931620525
2018-10-26,11788.320810424706,21405847237500.0,199.98049420066874
2018-10-29,11466.53183551557,26596475571123.047,200.43374347073393
2018-10-30,11649.205892341482,23950508370849.61,199.96423238963928
2018-10-31,12021.970810018924,26478619163378.906,199.7340450060743
2018-11-01,12278.600632041034,24167958717871.094,199.42048822231462
2018-11-02,11706.902883712,27054212654663.086,198.3755326902782
2018-11-05,11645.005169800585,26800797220312.5,199.22905864851086
2018-11-06,11628.123084725548,30367004338828.125,200.19650706000004
2018-11-07,11647.717313361305,32267120251962.89,200.3022239228142
2018-11-08,11144.165339621093,30108282769501.953,198.97936690831267
2018-11-09,10882.88810212484,27757141237792.97,198.7904855611765
2018-11-12,10842.69435807882,27369510611801.758,198.9890504702311
2018-11-13,10904.638458762467,28641872117578.125,199.09698045920663
2018-11-14,17131.79243322111,42457708071552.734,196.11333149525836
2018-11-15,22198.43039782082,39717736173388.67,195.20882333024502
2018-11-16,26519.47266888129,29435111594882.812,194.54898116288012
2018-11-19,37650.057140965364,34293147794296.875,190.19003004119048
2018-11-20,50204.240718374196,37521652389990.234,187.36681876453872
2018-11-21,57966.30066781941,28165832182265.625,188.7787716637849
2018-11-22,66669.17451004096,19949594990063.477,188.7345001086553
2018-11-23,73936.04102181678,21176902227875.977,188.49302019034639
2018-11-26,83936.96020952918,24477046337988.28,182.4273964271559
2018-11-27,91558.35773634985,22919429302656.25,182.7964102396227
2018-11-28,95122.96184001608,30995209108828.125,186.8674999212654
2018-11-29,98028.91736388602,27826827999681.066,187.3801854830064
2018-11-30,101658.73767810504,24296507375428.43,185.4005796556046
2018-12-03,105083.92135447118,19819455468715.293,184.26670798217725
2018-12-04,107414.65562447144,19895535991877.55,184.86263147997784
2018-12-05,109927.57122934966,19905488643221.523,183.04992627839425
2018-12-06,112855.93705608383,20698209330135.3,181.08228829788592
2018-12-07,115360.33473503767,23377375937343.07,180.13251697981926
2018-12-10,117064.2076207085,17586726312393.18,181.67042074929415
2018-12-11,118304.38318584047,16084486334605.04,180.91884774402064
2018-12-12,118526.44955019915,14433758998951.242,181.61352283376695
2018-12-13,118394.8514978411,14392534478757.527,179.63965640502735
2018-12-14,117585.8728915727,14178619987983.773,178.86779449876693
2018-12-17,114549.67292172268,19180461495317.215,181.8236952731529
2018-12-18,109916.70947981188,21848608201324.324,183.02091241482543
2018-12-19,103646.75111287774,25512505561062.566,183.11421144130395
2018-12-20,96133.14158570603,36908692930044.31,186.96128343965435
2018-12-21,88066.38818914951,28078555109759.902,185.39500336176897
2018-12-24,78284.40971927368,29533007764046.13,187.02732121598092
2018-12-25,66502.17227887362,23496582794635.56,184.9386341874825
2018-12-26,58662.41481171154,20546080539919.37,188.55958475288554
2018-12-27,50139.72213704347,18750108545666.13,187.33462410777653
2018-12-28,39553.041547647044,22097761422782.984,190.2165330133816
2018-12-31,34985.61049425721,17447873633276.71,192.88630895075443
2019-01-01,33094.4158952018,16620153073541.852,196.65549540020606
2019-01-02,29822.669667341797,20682617873711.76,196.39642851318268
2019-01-03,27917.288728597832,17381263425153.55,197.20577473511017
2019-01-04,25914.12528469886,18702081363471.812,197.53178046988447
2019-01-07,26314.91108493396,21046516409694.734,203.33459212936364
2019-01-08,26695.75773651548,21390070481686.2,203.01412277753337
2019-01-09,25641.800333433268,20644193869238.074,199.24098257042445
2019-01-10,23919.455074564412,25289456443835.33,196.1294335144271
2019-01-11,23462.098622726007,20423258613811.375,198.24367537700118
2019-01-14,23318.879647736434,20944326182703.883,199.43433795525766
2019-01-15,23057.31508451692,20103747283288.156,198.2191313951575
2019-01-16,23099.141021082214,19716777741146.89,200.1517641214795
2019-01-17,22782.167711801976,20101219909661.484,202.43456061270513
2019-01-18,22044.82437175304,18300030298924.504,203.2044622864163
2019-01-21,21806.885920652265,17895707577651.688,201.65272817132066
2019-01-22,21126.956829992065,19153366045356.81,202.66174191754754
2019-01-23,20774.13202596183,19480682608317.125,201.87483705678028
2019-01-24,19272.903253960943,18950883465689.86,203.67759963366393
2019-01-25,16884.870303611027,18955818242990.355,204.3835673339911
2019-01-28,17292.842690467078,23977100830878.44,200.06732406818446
2019-01-29,18249.15985627837,20334095565505.883,198.44089290193588
2019-01-30,18953.835623694504,20760604308101.516,198.3589154619829
2019-01-31,18336.605553757436,20163074957218.566,194.63048937078918
2019-02-01,18614.667257677967,18914871787711.71,196.8391778559729
2019-02-04,17945.06509124029,18446696146600.043,195.0066182570557
2019-02-05,18307.08300350413,18120555163530.03,197.22634858368068
2019-02-06,18693.03806689766,18714944429876.496,196.35539608050908
2019-02-07,19356.838686375042,17014228898751.266,197.9654227376404
2019-02-08,18736.181916199224,28364830189494.223,198.13235327354943
2019-02-11,18667.709736690627,22901405173856.406,199.50497650186605
2019-02-12,18323.804406367857,23676269996302.195,198.65363080095165
2019-02-13,17455.676580193624,23386552992559.06,197.59155511077407
2019-02-14,17048.814648671505,22681620523754.637,198.3538097519707
2019-02-15,16500.20061008305,22057806376356.51,198.2077874208875
2019-02-18,15679.425404434263,38797746134342.34,199.47510075394743
2019-02-19,14979.806619794887,39208962960389.37,199.6958598988941
2019-02-20,14647.900441568268,34771935823774.47,200.10434618556184
2019-02-21,15872.291635780797,30743775256030.992,202.66726476780212
2019-02-22,17306.908447646307,31349355179128.613,203.024159561414
2019-02-25,17849.600048954526,36182054907871.12,201.8330597363606
2019-02-26,18268.52270464229,30569756674414.11,202.26773461604915
2019-02-27,18640.68280420537,31968736770349.305,202.01571569052058
2019-02-28,18992.816998818827,32379302274401.707,201.833231951105
2019-03-01,19336.85818468625,29569228114213.53,202.06252063959863
2019-03-04,19331.58972918853,33963760553499.11,201.9614065266538
2019-03-05,19703.465005394457,39642211810245.625,202.89003166016482
2019-03-06,20013.558592844365,35819811714785.016,203.13467424551712
2019-03-07,20317.19451247976,37488313674982.266,203.0527004121345
2019-03-08,20527.041626222715,41502730478158.945,202.97465400545917
2019-03-11,20279.85792177114,39543948497296.95,204.20709282798487
2019-03-12,19821.79133341606,38348381386667.09,204.4551397132029
2019-03-13,19417.84846283275,36993428094674.234,204.0663669872719
2019-03-14,18787.81311382402,41130487157892.36,204.48842044791448
2019-03-15,18285.266875529313,37209633369329.75,204.5081329344967
2019-03-18,17701.21378028448,38901413411447.73,205.38580599251765
2019-03-19,17103.808927833183,38044946409588.336,205.63615095548667
2019-03-20,15844.408948740656,41593817253555.07,206.27520986217831
2019-03-21,13677.694621210176,43642496585157.58,205.94059490159066
2019-03-22,13379.687449341594,37233520666971.83,203.2751847917136
2019-03-25,12684.06409369667,41056693187346.87,202.9375361244946
2019-03-26,11933.85988589613,42670965371155.805,203.0760878814675
2019-03-27,11206.83701325152,44537299191492.89,204.12492183165932
2019-03-28,9949.212256001896,38062086324544.586,204.11785524587
2019-03-29,8441.13377916686,44748780620790.21,204.32138912143628
2019-04-01,9209.902751353053,42237968110681.15,202.0929363405029
2019-04-02,19148.114790189244,104014831407532.16,207.6111443374463
2019-04-03,26235.878797943427,113881664008731.89,207.8021167489599
2019-04-04,30900.403162551982,89849990060631.88,207.84634978087098
2019-04-05,35687.627287943185,84804239432581.84,208.1840968425969
2019-04-08,41621.608842760346,90741332764829.56,210.88124817552108
2019-04-09,45576.19835617041,76627942174165.8,210.5900925475626
2019-04-10,49645.274469056145,82554996906468.9,211.38461603351095
2019-04-11,51366.49222914402,83845715233303.39,209.72418038909905
2019-04-12,52853.193229078,69600496712670.56,209.84756978445398
2019-04-15,53531.760673226396,62275547927692.24,210.54727060968267
2019-04-16,55127.436072580065,60830187588612.266,210.4607062601929
2019-04-17,56418.567811374545,65326129184038.58,210.5002422869264
2019-04-18,57562.61017115109,70237997172983.54,210.73064555228132
2019-04-19,58292.18287463302,73087802031372.19,210.8530120309005
2019-04-22,59072.87966288801,78839542285360.94,211.41854478492365
2019-04-23,60271.96812744783,88418389577881.53,212.4530176151159
2019-04-24,60415.355206660766,93165230009364.14,211.83078630817613
2019-04-25,59306.62166143813,79878681233062.25,210.12874314597587
2019-04-26,58220.60402529862,88756971386632.9,210.25870148911017
2019-04-29,57037.231646307235,72074961852988.48,209.45416117686923
2019-04-30,55996.27185257848,74262544406098.3,209.79107677534185
2019-05-01,54830.352928371714,73906349795677.19,209.9814932432053
2019-05-02,53259.97547881117,80621911800743.48,211.08863459778777
2019-05-03,52215.18758503078,107986879691084.34,212.72541002394266
2019-05-06,49907.22657681625,90438491112049.62,213.1057272408418
2019-05-07,47293.69171628081,105084977863746.11,213.40025308804468
2019-05-08,45395.86334724311,91654870380755.33,213.42180254037459
2019-05-09,43531.24236197853,103637276632250.39,214.6384642835479
2019-05-10,42238.47736687979,123876454922916.97,215.50173981005034
2019-05-13,56946.950240577884,224113571612601.2,222.51960864629888
2019-05-14,72187.04563107759,256072754687255.88,217.49990494495893
2019-05-15,85768.37349789956,232568207433817.03,217.74240572931217
2019-05-16,93450.07093234448,261520340670935.94,216.77799802959638
2019-05-17,96569.55184087869,220806298452823.1,213.71974918470326
2019-05-20,103367.38163263604,190230049392365.3,214.9243222392702
2019-05-21,108681.36003776056,200096484989049.38,215.3961732655338
2019-05-22,111814.55044988192,189847195511515.53,213.44458973018413
2019-05-23,114475.61657426962,192767174065826.2,215.94844508319213
2019-05-24,116893.77504168228,207025698358972.53,216.22984144371398
2019-05-27,122991.71381033721,246120091288883.78,219.79216791580313
2019-05-28,127672.5565898279,211257813303306.97,218.3591842931363
2019-05-29,130866.2301411417,203268301762413.38,218.02373445458903
2019-05-30,131639.4871951198,243315694570279.44,216.42010403315825
2019-05-31,132687.31773418613,217493879402185.1,217.4077798384833
2019-06-03,131855.7816439948,180634926934220.5,215.3863452376173
2019-06-04,129829.47507293381,189686175055035.5,212.2830727309811
2019-06-05,127103.20819723896,170262501638243.2,213.4297505604777
2019-06-06,122473.06367390596,152330864280491.12,214.9717758648846
2019-06-07,117824.79229052144,153972673830357.8,215.4771710549178
2019-06-10,111910.81523798028,149520360731265.62,215.49842495838075
2019-06-11,105459.42383152097,135621628699938.86,214.53919979407542
2019-06-12,98573.22235212667,155051776371167.1,215.1326559063408
2019-06-13,91245.16989346854,153666468143209.47,214.84781930739194
2019-06-14,85877.47377484647,172408818655489.66,215.13004907991981
2019-06-17,81806.00533814427,145052198433559.25,217.6563507375585
2019-06-18,75105.84978923998,143929687233303.3,216.3234035950807
2019-06-19,68707.26219663002,144173676047725.94,216.15261815273172
2019-06-20,63580.8726089672,170029548470539.66,215.99412138280942
2019-06-21,63558.7634957879,209221423835653.03,217.0512212845552
2019-06-24,79494.35121463503,212202140288181.34,212.3942371988784
2019-06-25,99889.35088442842,293354295120414.25,213.98929444544444
2019-06-26,128532.19889262275,587106662490277.8,216.57455461389645
2019-06-27,135088.2062571567,447060375399185.8,213.18037272877876
2019-06-28,147000.53312257104,435345460834832.75,219.11752381295682
2019-07-01,148457.2888924725,310917570039843.9,211.33711490713299
2019-07-02,150100.68319602884,335023704841987.0,212.08804453257613
2019-07-03,155607.3254589764,368365168868136.7,216.85216605133152
2019-07-04,156867.07325188216,290707437708734.44,213.89792722105165
2019-07-05,156867.61287855348,261709800515085.97,212.74732947351424
2019-07-08,164012.1895793543,288505641129284.2,213.30179905148802
2019-07-09,171412.71010630118,354178163744916.44,214.40763295889258
2019-07-10,175394.39036831548,408794033209749.6,213.53253905006926
2019-07-11,174764.04457851482,324804665137564.75,212.6536540927743
2019-07-12,175696.57383829934,278085608325973.9,212.97390918260356
2019-07-15,172527.02814326467,276561474918256.25,211.79693221887027
2019-07-16,166663.50531514725,228896409033449.56,209.49553837992246
2019-07-17,160661.3253546196,238175972695075.44,209.75213825828953
2019-07-18,153690.22789602197,268656955667224.38,213.10622374079003
2019-07-19,147059.09725225554,218274980264741.9,211.73625885209853
2019-07-22,139394.0077919674,168948592167058.9,211.3231226106779
2019-07-23,130894.14887938357,176747680991474.7,210.20012231603576
2019-07-24,123279.81496058383,170715089855151.03,208.98379773012294
2019-07-25,115272.943518602,156824686033815.75,208.97513825982895
2019-07-26,109924.09239530918,143077104454245.38,206.9607716139504
2019-07-29,109066.50541674366,131282774792677.16,203.37270273680417
2019-07-30,106617.43535547002,132868857008045.19,204.53512158804165
2019-07-31,103568.02934825764,167739329160643.16,205.49044577222773
2019-08-01,100953.5767815536,178513831057639.6,205.61666678189795
2019-08-02,100260.22436775728,183953348730101.66,203.83637761840524
2019-08-05,101660.80047591217,281871646830245.0,205.0692221605952
2019-08-06,100878.89898424748,271287758762129.6,201.78387664994042
2019-08-07,94814.2604853476,265051860757426.97,199.6667741390769
2019-08-08,96794.91636298236,233124660062812.25,204.43021558800993
2019-08-09,94322.0272614676,217566136735961.06,200.49196607511507
2019-08-12,94620.53102664459,155340819795292.94,204.04318571956313
2019-08-13,94604.49764651668,181758827986793.2,201.92932345395144
2019-08-14,93616.08962143648,200941991333782.72,195.76847938381246
2019-08-15,93798.49177702527,236125276201645.4,198.70862741270028
2019-08-16,94057.52960507902,209854275089550.78,199.6159328617699
2019-08-19,89735.99415518052,175074557836575.7,197.38660400153924
2019-08-20,82778.49016123987,162019822115108.66,196.13896284204034
2019-08-21,78428.00711753295,197419103228885.53,195.3090623367772
2019-08-22,77584.21951459986,173215813936937.56,197.47378382516249
2019-08-23,73953.90104127159,162645515217929.5,197.04280222442895
2019-08-26,73660.66652838366,191223968268025.0,199.5217233017195
2019-08-27,71355.62487079977,150364559092806.5,203.26273436411742
2019-08-28,71119.41292562465,171714814600786.0,201.09173065499854
2019-08-29,73449.91500171462,162109717049483.34,196.91248121113534
2019-08-30,75230.26883978386,130489706976875.56,197.64505562706648
2019-09-02,75228.3322711637,178461987692793.38,200.83871002416814
2019-09-03,74527.67553416772,205936452410084.4,203.15593910231587
2019-09-04,73453.47702001747,177380047443360.56,203.3639065664345
2019-09-05,72581.63477282338,153887116563478.28,202.96481573058531
2019-09-06,71590.0846978404,202268073121155.56,202.40405278118786
2019-09-09,69047.4855204361,181853627936280.44,203.53095196558758
2019-09-10,67186.21520110597,150796922372341.8,202.51549018595594
2019-09-11,66965.60605493713,157032569874208.2,201.0619461017675
2019-09-12,66955.29135575739,159520245833576.4,200.78300839986824
2019-09-13,67080.68555920671,146185914365244.12,200.24441391747203
2019-09-16,63234.50895396943,155797920441148.84,195.89478194347606
2019-09-17,60898.360801328985,156738612947063.34,196.70422020775192
2019-09-18,54653.88138531541,164898214774856.72,195.21728001901198
2019-09-19,46497.332884536816,204688613262385.56,195.37187169819546
2019-09-20,37280.33092116986,150018238193753.56,195.3848519962752
2019-09-23,33148.66982541777,147349889563216.62,195.2536639626379
2019-09-24,42982.0359343014,215539045050468.7,192.88050854744696
2019-09-25,53110.70013890953,184547360886307.03,194.94643089702694
2019-09-26,64588.616440701706,156356748115634.62,192.6392981594816
2019-09-27,72325.42405689525,135404050570969.56,192.9818574600861
2019-09-30,76608.13199438539,141953486439217.3,191.41104699233378
2019-10-01,80021.85841189114,127696709989371.77,192.07627630428172
2019-10-02,83974.78213320729,110164655711476.98,194.2112690510723
2019-10-03,88087.71891615223,112904374570657.12,193.70585227103996
2019-10-04,91214.00503712213,107821582262160.14,192.57663133370488
2019-10-07,93559.72234721686,148501548708565.84,192.85679187324428
2019-10-08,95901.43237882199,128305360365211.69,193.3843625731022
2019-10-09,97179.88556366558,166627928752807.28,196.28159440318606
2019-10-10,98485.29613625378,151282165297012.1,197.08023021290285
2019-10-11,100487.8794128846,163142892441570.7,195.74423145529573
2019-10-14,100472.63919060963,126888123714141.86,193.35649007001163
2019-10-15,99394.97596366964,124889104118191.73,191.79088704220894
2019-10-16,98342.66923387519,129337010811923.66,191.24081156177107
2019-10-17,96409.97828079404,115991703424678.53,191.5340120907078
2019-10-18,95338.11462058732,124793395890691.75,191.69685146320737
2019-10-21,92840.91079731395,130817533559335.56,192.8867862143598
2019-10-22,91296.27811987058,135741099514973.2,192.92385519868856
2019-10-23,90992.17743342955,164893535362211.9,190.3929354165703
2019-10-24,88430.87732001345,121909387054755.17,189.53999387257554
2019-10-25,82503.83496256593,248605966278379.7,194.89086373506564
2019-10-28,77372.83600851406,286461645234642.9,197.45208811782933
2019-10-29,72645.28936375676,267998797877305.7,198.1850521300477
2019-10-30,66949.41590864981,255058753693133.9,197.5403042012395
2019-10-31,59829.01875036463,244558583057588.0,197.295259646427
2019-11-01,52791.47440012798,225273505378267.1,197.79341173424422
2019-11-04,50424.22215724164,246330470197405.78,199.81955782234598
2019-11-05,52940.94745155142,244761221399156.16,203.37004305915562
2019-11-06,55379.40185186138,216553619477669.78,203.9520139260225
2019-11-07,56609.354421777745,210377203833578.84,205.06516349866234
2019-11-08,56544.04431852759,214249499092644.06,202.8554600140488
2019-11-11,56433.99486392352,177481048733155.16,202.5074274355515
2019-11-12,56431.61540485697,179044061966734.84,202.5291306254477
2019-11-13,56445.73408189282,154547622794939.16,202.30232706838518
2019-11-14,56101.31703467974,166191723534114.03,202.45167198575032
2019-11-15,55619.700521314284,185098734863790.8,201.84259326005625
2019-11-18,55481.35157510976,179309996416592.94,200.96422462351842
2019-11-19,55539.11447074155,173015202804621.97,200.6185440510593
2019-11-20,56611.84312304587,166680605819195.44,198.40546703701324
2019-11-21,59298.96080052826,172070733523710.25,196.84468570700494
2019-11-22,63619.7362249855,249851715586292.44,196.36252895271508
2019-11-25,68508.5377180934,305034373415325.1,195.46323526103834
2019-11-26,72251.43304500301,152520612029603.22,196.47411336851593
2019-11-27,73885.51326146685,180695249608665.6,198.56206556579878
2019-11-28,75827.93740274062,142173039806528.9,198.02509900508494
2019-11-29,76365.91451303182,152971748747508.44,199.89432123787282
2019-12-02,78926.66746732165,125074501869167.47,196.87686199227224
2019-12-03,81151.59499391633,108319748978864.75,197.53774005955484
2019-12-04,82238.07389764297,157109826192563.12,199.55290357616548
2019-12-05,82406.01640124802,140147990951706.52,200.54901807687443
2019-12-06,83494.60459955166,136634345338428.92,195.7985658275788
2019-12-09,83195.03967530298,132269031760057.34,192.86152523863836
2019-12-10,82027.23349537188,132818632148851.98,191.6907821866076
2019-12-11,81542.75630422555,118008476985790.77,192.19759882256713
2019-12-12,80432.18048379183,137091383540489.42,192.33856382135045
2019-12-13,78328.73946840806,124498705587948.81,192.23784293521123
2019-12-16,75834.24977561344,140128071408024.4,190.1463578136774
2019-12-17,74217.64744436339,148507180417603.12,188.99070086404217
2019-12-18,68818.99895057258,231668096003942.38,192.11918764155473
2019-12-19,63179.576961460574,186586830662740.62,192.11270015101172
2019-12-20,59979.912780928236,163389356357414.3,193.85077440606096
2019-12-23,56193.178303824774,204720291037262.4,194.66079520589543
2019-12-24,51252.003563211656,168356893804809.25,194.29053754157997
2019-12-25,45357.22186497693,156848758104552.4,194.10285061374196
2019-12-26,39114.36506139861,164954409036183.47,194.31610809268517
2019-12-27,33615.26073722721,166048974699092.1,195.37871750361404
2019-12-30,28790.636820252752,166820930593799.94,196.10917830163027
2019-12-31,24000.605538957094,152273718546643.06,196.06863583494126
2020-01-01,20028.087469926573,133676024278401.92,196.8257031593625
2020-01-02,19665.405940276534,145312334451451.16,197.42844294358247
2020-01-03,19706.469333992405,206475575044783.84,200.65330556535423
2020-01-06,21522.95423077288,180838379402448.66,203.26634793650675
2020-01-07,26682.480683459802,234847317080378.0,204.62185663303416
2020-01-08,29835.43684432209,255909933163371.16,202.83283363936425
2020-01-09,31338.846946309644,189460073097731.22,202.30789132571462
2020-01-10,33908.098355470516,234499205270037.06,202.1925145552292
2020-01-13,36706.1929881985,183105193880598.28,203.98778199245965
2020-01-14,44985.308570209134,395852716512641.1,206.79395281679993
2020-01-15,51174.880287483815,353186095554719.06,207.02573927228707
2020-01-16,55814.88558899464,273176481332799.0,205.80859430652137
2020-01-17,61284.92513462293,324768217255304.9,206.15119436132446
2020-01-20,64181.51985278461,228755484685067.22,205.78331472160698
2020-01-21,66934.88135097249,210753480781343.3,206.6760939909292
2020-01-22,68756.67123174072,196189568411736.4,206.70625531173292
2020-01-23,69203.44701590997,216641630635550.7,205.5340237877147
2020-01-24,69615.66636527219,206050978113258.06,205.56615832291743
2020-01-27,70410.45275818817,255242609537096.1,208.94520684385208
2020-01-28,71490.46626058228,321923740007667.94,212.0279950667145
2020-01-29,74380.02287328025,285858410480535.5,208.68457543315847
2020-01-30,77381.37975896792,307889719880754.75,209.7116054630636
2020-01-31,78711.08351804013,275209357397481.75,209.08220172299033
2020-02-03,79666.80115850574,287486690506121.2,208.24723885359455
2020-02-04,79482.83880420435,274448210379231.53,207.99350305334642
2020-02-05,80488.41520621513,338604599281780.9,209.77930473059484
2020-02-06,81119.42226269816,366120995136353.5,210.3486412297205
2020-02-07,81488.38975798163,338182591697230.75,210.33983578669515
2020-02-10,81293.02957662333,388217895931784.94,210.53298405265969
2020-02-11,81486.61492098824,384320287538197.3,212.1764171517711
2020-02-12,81155.39918420141,448608257208945.7,212.5306660125128
2020-02-13,77014.97739123674,504141662527029.1,213.16414718502523
2020-02-14,74738.95175996238,446909216418851.9,211.7680418485154
2020-02-17,71578.3987686771,445730069973110.94,207.83178524888686
2020-02-18,71665.09917623317,479422540278888.7,207.69366448938007
2020-02-19,69030.4593579065,452692298561552.25,206.36432262350408
2020-02-20,64441.44775780963,431663266179103.25,207.10648726465507
2020-02-21,61230.44307038579,396471350210406.2,206.16073302126284
2020-02-24,57153.33171321387,435034672935328.9,206.12719708213817
2020-02-25,56181.22148992922,397165012103179.56,202.26390895457664
2020-02-26,56132.22086241828,444731190227829.94,200.48257659387602
2020-02-27,55888.7391531824,399432667655799.6,200.66141699135017
2020-02-28,56833.12934082634,386838765206448.4,199.45201574572167
2020-03-02,56006.44459854041,380133425627019.2,201.2231850464565
2020-03-03,55841.39226585563,372485393507248.0,200.57567109861773
2020-03-04,55523.747036554116,304215965199110.25,200.70004806470166
2020-03-05,52618.949062271466,360409217151722.5,202.9852586500669
2020-03-06,49610.03982225241,372445138241506.9,202.99169128702843
2020-03-09,56173.22814138467,371912070147363.4,196.77808189926503
2020-03-10,62590.996081882215,333900854061704.7,195.04060780233493
