Date,finbert_count,finbert_sentiment,finbert_sentiment_std,finbert_positive,finbert_negative,finbert_neutral,finbert_bull_ratio,finbert_bear_ratio,finbert_Index_A_ticker_sent,finbert_Index_B_ticker_sent,finbert_Index_C_ticker_sent,finbert_Index_D_ticker_sent,finbert_Index_E_ticker_sent,finbert_Index_F_ticker_sent
2011-10-22,7,-0.10303409,0.4140198,0.15141818,0.25445226,0.59412956,0.14285715,0.14285715,-0.22616488,-0.20624298,0.002914928,-0.26935598,-0.22616489,-0.23444593
2011-10-23,4,0.02960147,0.624082,0.25529054,0.22568907,0.5190203,0.25,0.0,0.37845716,0.08388307,0.20789033,0.9318259,0.37845716,-0.17491154
2011-10-24,3,0.029327711,0.9073492,0.34431013,0.3149824,0.3407075,0.33333334,0.33333334,0.022071928,0.022071928,0.022071928,0.9293341,0.022071928,0.029327711
2011-10-25,5,0.068796724,0.41238564,0.21965432,0.1508576,0.6294881,0.0,0.0,0.011687758,0.27253336,0.14149778,-0.20988518,0.011687756,0.45483363
2011-10-26,8,0.4621329,0.519568,0.5621321,0.09999919,0.33786872,0.375,0.125,0.894015,0.7780144,0.8750838,0.44206226,0.894015,0.64037305
2011-10-29,6,0.34328368,0.42751092,0.38536933,0.042085648,0.572545,0.33333334,0.0,0.48458016,0.19515859,0.40611315,0.49461517,0.48458016,0.12257869
2011-10-30,6,0.05601294,0.43216792,0.21260996,0.15659703,0.63079304,0.0,0.0,0.19003552,-0.032100353,-0.15407744,0.5694291,0.19003552,-0.082136065
2011-10-31,7,0.064976566,0.68960065,0.30557325,0.24059668,0.45383006,0.2857143,0.14285715,-0.15864773,-0.19251157,-0.70391023,0.36806077,-0.15864772,-0.36651072
2011-11-01,4,-0.59085876,0.46256045,0.035831053,0.6266898,0.33747914,0.0,0.75,-0.59224635,-0.94859815,-0.9188695,-0.26284802,-0.5922464,-0.9188695
2011-11-02,4,0.25789768,0.40231663,0.31918338,0.06128572,0.6195309,0.25,0.0,0.0,0.0,0.6964762,-0.004003547,0.0,0.16955897
2011-11-05,6,0.17402208,0.40250844,0.24165899,0.06763691,0.6907041,0.16666667,0.0,0.6074333,0.14719397,0.3605411,-0.14915694,0.6074333,0.6074333
2011-11-06,4,-0.15765446,0.71149755,0.21499684,0.3726513,0.41235188,0.25,0.25,-0.4402574,-0.18313183,-0.15765446,0.102903016,-0.4402574,-0.7118376
2011-11-07,6,-0.088357665,0.66927296,0.20668356,0.29504123,0.49827525,0.16666667,0.33333334,-0.024905533,0.004600505,-0.024905533,-0.2566321,-0.024905533,0.47740752
2011-11-08,3,-0.22134614,0.738243,0.18591489,0.407261,0.40682402,0.0,0.33333334,-0.95918477,-0.2221542,-0.95918477,-0.2221542,-0.95918477,-0.22094211
2011-11-09,9,0.38472822,0.4019198,0.4242097,0.03948147,0.5363088,0.33333334,0.0,0.6128904,0.47624272,0.6322064,0.6952377,0.6128904,0.25104013
2011-11-12,4,0.382923,0.6636956,0.5068359,0.123912856,0.36925125,0.5,0.0,-0.41990396,0.0,-0.41990396,0.92538893,-0.41990396,0.20210104
2011-11-13,6,0.06899176,0.632868,0.27194336,0.20295161,0.52510506,0.16666667,0.16666667,-0.2676093,0.30124328,0.07934261,-0.9615131,-0.2676093,0.233325
2011-11-14,4,0.12494137,0.45520794,0.27357122,0.14862984,0.5777989,0.0,0.0,0.5087533,0.5087533,0.29475442,0.5087533,0.5087533,0.051928893
2011-11-15,3,-0.17318733,0.44004,0.11784344,0.2910308,0.5911257,0.0,0.33333334,0.28928795,0.033566877,0.28928795,-0.404425,0.28928795,0.28928795
2011-11-16,5,0.22961709,0.3982266,0.2597496,0.030132493,0.71011794,0.2,0.0,0.0416382,0.3463851,0.055743523,0.29742,0.0416382,0.12791276
2011-11-20,5,-0.4483618,0.721546,0.13738254,0.5857443,0.27687317,0.0,0.6,-0.9548979,-0.18220386,-0.954005,-0.18881911,-0.9548979,-0.45222166
2011-11-21,4,-0.19524339,0.6784035,0.18884832,0.38409168,0.42706004,0.0,0.25,-0.42979202,-0.19524339,-0.42979202,0.3433893,-0.42979202,-0.96248704
2011-11-22,7,0.1745455,0.6182155,0.38346672,0.20892122,0.40761206,0.2857143,0.0,-0.20579292,-0.18519115,-0.29223752,-0.07410605,-0.20579292,0.2632913
2011-11-23,4,0.2439424,0.45697,0.27745348,0.033511102,0.6890354,0.25,0.0,0.30341682,-0.00766409,0.24394238,-0.048835833,0.30341682,0.47954315
2011-11-26,4,-0.47311366,0.36695728,0.02069954,0.49381322,0.48548725,0.0,0.5,-0.5758159,-0.20960277,-0.5758159,-0.39814928,-0.5758159,-0.54807806
2011-11-27,8,0.15952758,0.56252056,0.3177066,0.15817901,0.5241144,0.25,0.0,0.2922193,0.29802206,0.46370915,-0.012773802,0.2922193,0.46999025
2011-11-28,6,0.033006664,0.53250057,0.20998235,0.17697568,0.613042,0.0,0.16666667,0.2655662,0.34961239,0.022277437,0.20126496,0.2655662,0.20506294
2011-11-29,5,0.3033277,0.38671333,0.323924,0.020596301,0.6554797,0.2,0.0,0.5133798,0.5133798,0.5133798,0.48836812,0.5133798,0.48384792
2011-11-30,4,0.45705402,0.5506498,0.5044283,0.04737432,0.44819734,0.5,0.0,0.102903016,0.102903016,0.102903016,0.514146,0.102903016,0.92833984
2011-12-03,3,-0.32989314,1.0827837,0.32105452,0.65094763,0.027997775,0.33333334,0.6666667,-0.9550369,-0.01605779,-0.9550369,-0.9525099,-0.9550369,-0.9550369
2011-12-04,3,0.16011178,0.34169617,0.21780229,0.0576905,0.7245073,0.0,0.0,0.0,0.30437556,0.0,0.53744245,0.0,0.0
2011-12-05,6,0.34438476,0.5082258,0.41805768,0.07367292,0.50826937,0.33333334,0.0,0.43390092,0.37845716,0.5582013,0.4964128,0.43390092,0.26837072
2011-12-06,1,0.9152402,0.0,0.9330871,0.017846901,0.04906589,1.0,0.0,0.0,0.0,0.9152402,0.0,0.0,0.0
2011-12-07,4,0.08069382,0.4936742,0.23610258,0.15540875,0.6084886,0.25,0.0,0.102903016,0.37587094,0.102903016,0.115090474,0.102903016,-0.55624455
2011-12-10,7,0.092259884,0.7770066,0.3813703,0.28911042,0.3295193,0.2857143,0.2857143,-0.1206586,0.54774606,-0.56786364,0.40400383,-0.120658584,-0.22412342
2011-12-11,4,-0.16246171,0.24448776,0.043742634,0.20620435,0.75005305,0.0,0.0,-0.21831562,-0.13428347,-0.2039752,-0.09289009,-0.21831562,-0.2039752
2011-12-12,5,0.02307135,0.37419888,0.17869948,0.15562813,0.6656724,0.0,0.0,0.13900045,0.13900045,-0.07610979,-0.023126964,0.13900045,0.33397046
2011-12-13,6,-0.0524603,0.5943022,0.17584096,0.22830124,0.5958578,0.16666667,0.16666667,-0.021766394,0.45803785,-0.05892537,0.0,-0.021766394,-0.046654627
2011-12-14,4,0.079200685,0.25633866,0.14901173,0.069811046,0.7811773,0.0,0.0,0.08439672,0.08526766,0.096095204,-0.030776242,0.08439672,0.096095204
2011-12-17,5,0.265079,0.2935989,0.28035495,0.015275963,0.7043691,0.2,0.0,0.059924312,0.04856012,0.2721083,0.25453505,0.059924312,0.059924312
2011-12-18,8,-0.10011666,0.47477862,0.15367329,0.25378996,0.59253675,0.125,0.0,0.23135532,-0.45998156,-0.23868525,0.17412026,0.23135532,-0.26994172
2011-12-19,5,-0.054082535,0.58405954,0.21155758,0.2656401,0.52280223,0.2,0.2,0.0,-0.2221542,0.9152402,-0.404425,0.0,-0.38449773
2011-12-20,3,0.4991417,0.40791228,0.5416474,0.042505685,0.41584694,0.33333334,0.0,0.09878435,0.09878435,0.5064976,0.09878435,0.09878435,0.29160708
2011-12-21,3,0.116712905,0.2993364,0.18233202,0.06561909,0.7520489,0.0,0.0,0.0,0.0,0.06551908,0.43834475,0.0,-0.15372507
2011-12-24,6,0.3531395,0.43379602,0.42508844,0.071948946,0.5029626,0.33333334,0.0,0.16412333,0.20848435,0.41720486,0.22136167,0.16412333,0.25091526
2011-12-26,5,-0.1566728,0.4777971,0.13853385,0.29520664,0.5662595,0.0,0.2,0.0,0.2247209,-0.13324332,0.5838749,0.0,-0.38449773
2011-12-27,7,-0.32979187,0.38133276,0.04889363,0.37868553,0.5724208,0.0,0.14285715,-0.4597155,-0.20118105,-0.32990548,-0.20988518,-0.45971552,-0.41675484
2011-12-28,5,0.3512497,0.68056226,0.5208466,0.16959688,0.30955654,0.6,0.0,0.34116882,0.78908634,0.21150193,0.34116882,0.34116882,0.9293341
2011-12-31,2,0.5084886,0.58672786,0.5221041,0.013615474,0.46428046,0.5,0.0,0.0,0.0,0.92336786,0.0,0.0,0.09360936
2012-01-01,3,0.06027272,0.0480505,0.07795429,0.017681574,0.9043641,0.0,0.0,0.0,0.06361259,0.0,0.06361259,0.0,0.01063942
2012-01-02,8,0.15720436,0.76687515,0.41267574,0.25547138,0.33185285,0.375,0.25,-0.22644162,0.11973895,0.18657668,-0.31982493,-0.2264416,0.29465127
2012-01-03,5,-0.2483437,0.95205414,0.32757455,0.57591826,0.09650721,0.4,0.6,-0.95990026,-0.15619561,-0.9612298,-0.95990026,-0.95990026,0.92833984
2012-01-04,6,-0.25183448,0.4391816,0.0589857,0.31082016,0.6301941,0.0,0.33333334,-0.4721397,-0.27137595,-0.4721397,-0.52950376,-0.4721397,-0.31192538
2012-01-07,6,-0.22477312,0.31421292,0.03752363,0.26229677,0.70017964,0.0,0.16666667,-0.048835833,-0.16349612,-0.048835833,0.0073883776,-0.048835833,-0.07154283
2012-01-08,3,0.4779342,0.76513696,0.6377187,0.15978445,0.20249683,0.6666667,0.0,0.91097575,0.2527314,0.91097575,-0.40551293,0.91097575,0.9196578
2012-01-09,6,0.4450986,0.5102545,0.5014828,0.056384236,0.44213292,0.5,0.0,0.6380414,0.7034193,0.6380414,0.5008081,0.6380414,0.21705164
2012-01-10,3,0.46453378,0.45741448,0.48367536,0.019141609,0.497183,0.33333334,0.0,0.45757297,0.45757297,0.45757297,0.69148093,0.45757297,0.01063942
2012-01-11,4,0.30764812,0.76255345,0.49054235,0.18289424,0.3265634,0.5,0.25,0.14728206,0.14728206,0.14728206,0.40665102,0.14728206,0.46998677
2012-01-14,5,0.34421498,0.5188045,0.4038188,0.059603803,0.5365774,0.4,0.0,0.9076979,0.24962373,0.47347766,0.60120875,0.9076979,0.0
2012-01-15,4,-0.001973927,0.4392716,0.17297281,0.17494674,0.6520805,0.0,0.0,-0.46916667,0.057354107,-0.30120498,0.5838749,-0.46916667,-0.22926362
2012-01-16,5,0.16455315,0.5422948,0.3071493,0.14259613,0.55025464,0.2,0.0,0.31351402,0.21869193,0.31351402,0.9065505,0.31351402,0.23779538
2012-01-17,6,-0.08425927,0.6323499,0.18649757,0.27075684,0.54274565,0.16666667,0.16666667,-0.49086455,-0.9482826,-0.3193747,-0.52267337,-0.49086452,-0.302027
2012-01-18,5,0.06619996,0.17719108,0.14645222,0.080252245,0.7732955,0.0,0.0,0.26095802,-0.075422764,0.0,0.055360585,0.26095802,0.09360936
2012-01-21,6,0.112518966,0.41051707,0.1947288,0.08220985,0.7230614,0.16666667,0.0,0.23336972,0.19093044,0.19140705,0.31287777,0.23336972,0.19827265
2012-01-22,4,0.17130007,0.20232145,0.19050314,0.01920307,0.7902938,0.0,0.0,0.30894756,0.22973461,0.30894756,0.22678436,0.30894756,0.16032287
2012-01-23,5,0.30840558,0.7887883,0.5196237,0.21121815,0.26915818,0.6,0.2,0.8984839,0.4827482,0.8984839,0.35253152,0.8984839,0.8984839
2012-01-24,8,0.58252895,0.5263663,0.66890794,0.086378984,0.24471308,0.625,0.0,0.9122418,0.44193694,0.9082983,0.6571501,0.9122418,0.8023312
2012-01-25,4,0.28920132,0.752114,0.4865298,0.1973285,0.3161417,0.5,0.0,0.9258988,0.9203943,-0.13324332,0.9258988,0.9258988,-0.55624455
2012-01-28,5,0.14145482,0.6341774,0.33241734,0.19096252,0.4766202,0.2,0.2,0.7402806,0.0,0.92557865,0.5549826,0.7402806,0.28911874
2012-01-29,3,-0.08214549,0.9377031,0.3260505,0.40819597,0.26575354,0.33333334,0.33333334,-0.012141138,-0.5820631,-0.012141138,-0.5820631,-0.012141138,-0.012141138
2012-01-30,4,0.4092291,0.6039132,0.48556468,0.07633557,0.43809974,0.5,0.0,0.35986567,0.35986567,0.23717582,0.5483734,0.35986567,0.9293341
2012-01-31,4,-0.13317241,0.3364458,0.053471196,0.1866436,0.7598852,0.0,0.25,-0.2742145,-0.314835,-0.2742145,-0.63477,-0.2742145,0.048490196
2012-02-01,6,0.0318886,0.6687182,0.2819998,0.2501112,0.46788898,0.16666667,0.16666667,-0.0063474476,0.3645083,-0.0063474476,0.17327254,-0.0063474476,0.01038146
2012-02-04,5,-0.46082443,0.18578096,0.029571379,0.49039578,0.48003277,0.0,0.2,-0.52267337,-0.5052651,-0.13324332,-0.5546846,-0.52267337,-0.55624455
2012-02-05,5,0.20182738,0.66455203,0.38581944,0.18399206,0.4301885,0.4,0.0,0.36396018,0.19782908,0.07386337,0.9028319,0.36396018,-0.17491154
2012-02-06,4,0.24123207,0.48524368,0.3125747,0.07134265,0.6160826,0.25,0.0,0.39569414,0.24123207,0.39569417,0.2682018,0.39569414,0.5420897
2012-02-07,2,-0.32102907,0.1398302,0.024874052,0.34590313,0.62922275,0.0,0.0,-0.41990396,-0.2221542,-0.41990396,-0.2221542,-0.41990396,-0.41990396
2012-02-08,5,0.49956542,0.45144162,0.5222839,0.022718478,0.4549976,0.6,0.0,0.061216265,0.5244969,0.061216265,0.21636434,0.061216265,0.49477804
2012-02-11,6,0.007442212,0.60505736,0.20985866,0.20241646,0.5877249,0.16666667,0.16666667,-0.26517892,0.074194804,-0.26517892,0.031130768,-0.26517892,-0.0037918747
2012-02-12,8,0.4486911,0.5261136,0.53551924,0.08682815,0.3776526,0.625,0.0,0.58869374,0.77088016,0.3224136,0.64571536,0.58869374,0.2455359
2012-02-13,5,0.4352985,0.43764108,0.5027251,0.06742664,0.42984825,0.4,0.0,-0.24699645,0.7289184,0.0,0.31063214,-0.24699645,0.32420164
2012-02-14,4,0.2978221,0.48790067,0.36765578,0.0698337,0.56251055,0.25,0.0,0.37332654,-0.06914705,0.35798794,0.09720053,0.37332657,0.92557865
2012-02-15,3,0.3515537,0.3074492,0.37546352,0.023909837,0.60062665,0.33333334,0.0,0.45768088,0.35155368,0.45768088,0.5247806,0.45768088,0.45768088
2012-02-18,6,-0.019129014,0.59533215,0.22587194,0.24500096,0.52912706,0.16666667,0.16666667,-0.26654267,-0.3128661,0.062163353,-0.3128661,-0.26654267,-0.2827537
2012-02-19,6,0.14961208,0.6409027,0.35749993,0.20788783,0.43461227,0.33333334,0.0,0.54311085,-0.18903215,0.5418454,0.3518723,0.54311085,-0.11208743
2012-02-20,8,0.017686252,0.48951125,0.21185371,0.19416746,0.5939788,0.125,0.0,0.30658874,0.02197536,0.10335898,0.27598405,0.30658874,0.115821555
2012-02-21,6,0.2046938,0.41732505,0.28104833,0.07635455,0.64259714,0.16666667,0.0,0.11579522,-0.028309092,0.28891656,0.01263528,0.11579522,-0.028309092
2012-02-22,6,0.19476567,0.83785635,0.4790671,0.28430143,0.23663147,0.5,0.16666667,0.2918906,0.919322,-0.1849102,0.9258702,0.2918906,-0.024200201
2012-02-26,5,0.08264855,0.61721146,0.28875864,0.20611009,0.50513124,0.2,0.2,0.9318259,0.35483584,0.4986725,0.35483584,0.9318259,0.35311675
2012-02-27,3,0.14358775,0.7245338,0.33940753,0.19581978,0.4647727,0.33333334,0.0,0.0,-0.5052651,0.0,0.92538893,0.0,0.01063942
2012-02-28,8,-0.17126775,0.4386623,0.0907261,0.26199386,0.6472801,0.0,0.25,-0.91654634,-0.03541026,0.06551908,-0.28564575,-0.91654634,0.13538703
2012-02-29,5,0.25154558,0.5307644,0.3970533,0.14550772,0.4574389,0.2,0.0,0.5963919,0.46042255,0.9318259,0.5922196,0.5963919,-0.38449773
2012-03-03,6,-0.18707056,0.455434,0.08344186,0.27051243,0.64604574,0.0,0.16666667,-0.23540215,-0.24046803,-0.47695068,-0.007886469,-0.23540215,-0.048867553
2012-03-04,4,0.46713516,0.5499773,0.5693105,0.102175325,0.32851416,0.5,0.0,0.31261206,-0.21694106,0.33843908,0.022008479,0.31261206,0.53586084
2012-03-05,5,0.107610345,0.4858969,0.22136018,0.11374984,0.66489,0.2,0.0,0.24332328,0.48508155,0.1594809,0.3220532,0.24332328,0.24332328
2012-03-06,3,0.029013092,0.3569431,0.16382143,0.13480833,0.70137024,0.0,0.0,0.11073619,-0.17568707,0.11073619,-0.21694106,0.11073619,0.11073619
2012-03-07,3,-0.19107747,0.24279365,0.04230846,0.23338594,0.7243056,0.0,0.0,-0.3184225,-0.07666424,-0.3184225,-0.07666424,-0.3184225,-0.3184225
2012-03-10,3,0.13879333,0.7167798,0.33829525,0.19950192,0.46220282,0.33333334,0.0,0.0,-0.5052651,0.9110057,0.0,0.0,0.01063942
2012-03-11,5,-0.38966665,0.39156523,0.027968938,0.4176356,0.5543955,0.0,0.2,-0.48421416,-0.24873579,-0.48974317,-0.24873579,-0.48421416,-0.46438906
2012-03-12,2,0.684274,0.32060468,0.69702166,0.0127476305,0.29023072,0.5,0.0,0.684274,0.684274,0.684274,0.45757228,0.684274,0.91097575
2012-03-13,3,-0.06842955,0.9394925,0.31674698,0.38517654,0.29807645,0.33333334,0.33333334,-0.025580794,0.91097575,0.91097575,-0.96213734,-0.025580794,0.37842435
2012-03-14,3,0.2599338,0.44291028,0.34998444,0.09005063,0.5599649,0.33333334,0.0,0.0,0.21334234,0.0,-0.2221542,0.0,0.35311675
2012-03-17,7,0.3127122,0.6040781,0.43597588,0.12326371,0.44076037,0.42857143,0.14285715,0.4983611,0.3623033,0.64003,-0.14006007,0.4983611,0.8938192
2012-03-18,8,-0.12090718,0.5584571,0.15579571,0.27670288,0.5675014,0.125,0.125,-0.7141757,-0.24046803,-0.17081518,-0.007886469,-0.7141757,-0.49348912
2012-03-19,4,-0.10318524,0.1317212,0.037871383,0.14105661,0.821072,0.0,0.0,-0.06530005,-0.21694106,-0.06530005,-0.21694106,-0.06530005,-0.09477505
2012-03-20,2,0.24153939,0.34349895,0.27177644,0.030237047,0.69798654,0.0,0.0,-0.001351051,-0.001351051,-0.001351051,-0.001351051,-0.001351051,0.24153939
2012-03-21,7,-0.13731168,0.32816547,0.10205912,0.23937081,0.6585701,0.0,0.0,-0.34781608,-0.26094666,-0.44863573,-0.16392191,-0.34781608,-0.41656673
2012-03-24,5,-0.25622228,0.758986,0.20386319,0.46008548,0.33605132,0.2,0.4,-0.9202523,-0.56031495,-0.9202523,-0.42326227,-0.9202523,-0.30326673
2012-03-25,5,0.05114882,0.69774204,0.297173,0.24602418,0.45680285,0.2,0.2,0.67832506,0.45768088,-0.2508815,0.40249768,0.67832506,0.45768088
2012-03-26,5,0.5566968,0.67732686,0.703872,0.14717527,0.14895271,0.8,0.2,0.1439805,0.1439805,0.4037763,0.0033402443,0.1439805,0.92671776
2012-03-27,4,-0.08603243,0.46604648,0.12975942,0.21579185,0.65444875,0.0,0.25,0.18014781,0.18014781,0.18014781,-0.048835833,0.18014781,0.20988545
2012-03-28,9,0.23717578,0.5592386,0.35148513,0.11430936,0.5342055,0.33333334,0.11111111,0.026664272,-0.20148315,0.206005,-0.16961436,0.026664257,0.34272125
2012-03-31,3,0.26080424,0.37484735,0.28254798,0.021743737,0.6957083,0.33333334,0.0,-0.001351051,-0.001351051,0.34440166,-0.001351051,-0.001351051,0.046129156
2012-04-01,4,0.31072462,0.89035904,0.5664258,0.25570115,0.17787305,0.5,0.25,-0.9619263,0.0,-0.019279212,0.0,-0.9619263,0.10651022
2012-04-02,9,0.31964198,0.615665,0.45122445,0.13158244,0.41719314,0.44444445,0.0,0.2959053,0.15376939,0.008263772,0.62078404,0.2959053,0.117600486
2012-04-03,5,0.18052976,0.532819,0.3310959,0.15056615,0.5183379,0.2,0.0,0.3208188,0.11429782,0.3208188,0.16513534,0.3208188,0.5056461
2012-04-04,2,-0.0729951,0.19319244,0.048227977,0.12122308,0.830549,0.0,0.0,-0.20960277,-0.0729951,-0.20960277,-0.0729951,-0.20960277,0.0
2012-04-07,5,-0.25080755,0.42831996,0.047267906,0.29807544,0.65465665,0.0,0.2,-0.682591,-0.18866353,-0.44863573,-0.45639524,-0.682591,-0.20239823
2012-04-08,4,-0.34156924,0.40850264,0.020692734,0.362262,0.6170453,0.0,0.25,-0.41262043,-0.048835833,-0.4954324,-0.14791614,-0.41262043,-0.942029
2012-04-09,3,0.21585453,0.4301963,0.2792894,0.06343487,0.6572757,0.33333334,0.0,0.0,0.0,0.6901544,-0.14915694,0.0,0.0
2012-04-10,4,-0.2861064,0.37591854,0.04600346,0.33210987,0.62188673,0.0,0.5,-0.3106712,-0.2855787,-0.63477,-0.28610638,-0.3106712,0.0
2012-04-11,7,0.15945816,0.5341724,0.29572505,0.13626687,0.5680081,0.2857143,0.0,-0.20619279,-0.21327192,-0.19259156,0.06296216,-0.20619279,-0.09152085
2012-04-14,4,0.46874598,0.5187495,0.50513536,0.036389366,0.45847532,0.5,0.0,-0.048835833,-0.048835833,-0.048835833,0.43827656,-0.048835833,0.09360936
2012-04-15,4,0.6829122,0.30740657,0.7262751,0.04336291,0.230362,0.75,0.0,0.579721,0.6488389,0.91092587,0.26095802,0.579721,0.8984839
2012-04-16,5,0.24167533,0.40857664,0.2907563,0.04908092,0.6601628,0.2,0.0,-0.05886161,0.033507653,-0.05886161,0.0,-0.05886161,0.0754952
2012-04-17,6,0.17288108,0.55324715,0.3724343,0.1995532,0.4280125,0.16666667,0.0,0.5521338,-0.10798858,0.19931245,0.0,0.5521338,0.5405227
2012-04-18,3,0.42841592,0.5762375,0.51472026,0.0863043,0.3989754,0.33333334,0.0,0.3506865,0.42841592,0.3506865,0.18713605,0.3506865,0.91097575
2012-04-21,3,-0.36112726,0.20358816,0.026514942,0.38764223,0.58584285,0.0,0.0,-0.44863573,-0.44863573,-0.47748297,-0.44863573,-0.44863573,-0.44863573
2012-04-22,5,0.14367178,0.49736354,0.2555842,0.111912444,0.63250333,0.2,0.0,-0.14415643,0.17766601,-0.14415643,0.23951624,-0.14415643,-0.14415643
2012-04-23,4,-0.101306185,0.13811494,0.036178928,0.13748512,0.82633597,0.0,0.0,-0.1569146,-0.11187369,-0.052742764,-0.14791614,-0.1569146,-0.17491154
2012-04-24,5,0.16636343,0.19527376,0.19046125,0.02409782,0.785441,0.0,0.0,0.14382516,0.14719397,0.14382516,0.4454575,0.14382516,0.12708656
2012-04-25,6,0.2703773,0.50994414,0.3443053,0.07392799,0.58176666,0.33333334,0.0,0.42587075,-0.09163447,0.42587075,0.039221056,0.42587075,0.3734261
2012-04-28,4,-0.27373523,0.4217394,0.11674818,0.39048338,0.4927684,0.0,0.5,-0.18690598,-0.38460153,-0.63477,-0.32016927,-0.18690598,0.0
2012-04-29,7,0.0062718936,0.49789652,0.18760213,0.18133023,0.6310677,0.14285715,0.14285715,-0.363503,-0.02998244,-0.55196834,-0.18590994,-0.363503,-0.2126637
2012-04-30,8,0.21913695,0.4399617,0.27485734,0.05572038,0.66942227,0.25,0.0,0.15414502,0.22840708,0.16183582,0.45345932,0.15414502,0.26871112
2012-05-01,3,0.4542499,0.46637338,0.47980657,0.025556637,0.49463677,0.33333334,0.0,0.43841344,0.0,0.43841344,-0.004003547,0.43841344,0.68337667
2012-05-02,9,-0.100250535,0.56860095,0.21090384,0.31115437,0.47794178,0.11111111,0.22222222,-0.5688466,-0.335493,-0.31116217,-0.35795507,-0.5688466,-0.12609461
2012-05-05,7,0.34239787,0.62602526,0.4962283,0.15383044,0.34994125,0.42857143,0.0,0.4521766,-0.28985986,0.44934013,0.2631822,0.4521766,0.31398427
2012-05-06,5,0.34683195,0.5414299,0.4136034,0.06677146,0.5196251,0.4,0.0,-0.001351051,0.23229635,-0.001351051,-0.11175263,-0.001351051,0.4646767
2012-05-07,3,0.16365469,0.3795154,0.23001377,0.066359065,0.7036271,0.0,0.0,0.061216265,0.3225456,0.061216265,0.3225456,0.061216265,-0.046455413
2012-05-08,2,0.24864352,0.21925141,0.26148424,0.012840711,0.7256751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09360936
2012-05-09,6,0.106630646,0.41374052,0.1903918,0.08376116,0.72584707,0.16666667,0.0,-0.04498632,-0.047762174,0.25832713,-0.04498632,-0.04498632,-0.046254404
2012-05-12,6,0.452284,0.520357,0.5003882,0.048104208,0.45150757,0.5,0.0,0.597158,0.597158,0.67871046,0.33592537,0.597158,0.9201549
2012-05-13,4,0.14961521,0.54299283,0.2756824,0.12606719,0.5982504,0.25,0.0,0.08634097,0.0,0.039068565,0.0,0.08634097,-0.14907838
2012-05-14,4,0.28105336,0.43224284,0.30203825,0.020984907,0.67697686,0.25,0.0,-0.001351051,-0.001351051,-0.001351051,0.46201894,-0.001351051,0.046129156
2012-05-16,7,0.19023778,0.55831,0.32260624,0.13236845,0.5450253,0.2857143,0.0,0.2562262,0.49647334,0.50783753,0.21830703,0.2562262,0.3469426
2012-05-19,10,0.01928901,0.6615209,0.27185848,0.25256947,0.47557202,0.2,0.2,-0.20250867,0.037141826,-0.13550173,0.15558293,-0.20250867,-0.09051557
2012-05-20,3,0.638974,0.49168777,0.65267557,0.013701506,0.33362296,0.6666667,0.0,0.0,0.071308665,0.91421086,0.0,0.0,0.0
2012-05-21,5,-0.15092002,0.25143874,0.044327788,0.1952478,0.76042444,0.0,0.0,-0.0016376488,0.0,-0.0016376488,-0.14915694,-0.0016376488,-0.23733641
2012-05-22,2,0.107819855,1.1637346,0.4854394,0.37761953,0.13694102,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.9307045
2012-05-23,3,0.036715865,0.9411728,0.3676305,0.33091468,0.30145475,0.33333334,0.33333334,-0.008565187,0.9293341,0.9293341,0.036715847,-0.008565187,0.9293341
2012-05-26,4,0.0789167,0.6022975,0.27463174,0.19571504,0.52965325,0.25,0.0,0.07401916,-0.44863573,0.23452695,-0.34781608,0.07401915,0.18755443
2012-05-27,7,-0.14002438,0.26365605,0.053275406,0.19329979,0.75342476,0.0,0.14285715,-0.01952699,-0.11810537,-0.0021631469,-0.21896954,-0.01952699,-0.17491154
2012-05-28,4,-0.36047179,0.32127735,0.055869907,0.41634166,0.5277884,0.0,0.25,0.0,-0.40551293,0.0,-0.49610436,0.0,-0.55624455
2012-05-29,4,-0.05877243,0.775753,0.25384963,0.31262207,0.43352833,0.25,0.25,-0.5840868,-0.20960277,-0.20960277,-0.080928184,-0.5840868,0.0
2012-05-30,4,0.43231475,0.44717976,0.48901945,0.056704726,0.4542758,0.25,0.0,0.72924244,0.72924244,0.72924244,0.72924244,0.72924244,0.40003607
2012-06-02,5,0.16711015,0.6135395,0.32722235,0.16011223,0.51266545,0.2,0.2,0.72062856,0.72062856,0.5022587,0.72062856,0.72062856,0.27663526
2012-06-03,7,0.112184875,0.6895614,0.34394932,0.23176442,0.4242863,0.2857143,0.14285715,-0.09375125,0.13666533,-0.017128646,-0.10708028,-0.09375125,-0.06279478
2012-06-04,9,0.22763962,0.5305435,0.34651875,0.11887915,0.5346021,0.22222222,0.11111111,0.75197667,0.5986171,0.614574,0.58413005,0.75197667,0.38318753
2012-06-05,7,-0.05799183,0.41725263,0.16377799,0.22176982,0.6144522,0.0,0.0,-0.11908719,0.004433,-0.09691052,0.07938072,-0.11908718,-0.19308393
2012-06-06,7,0.1382301,0.40379497,0.22143184,0.08320174,0.69536644,0.14285715,0.0,0.45793486,-0.067892075,0.10674641,0.2566047,0.45793486,0.15470733
